name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,city,latitude,longitude,has_online_delivery,is_delivering_now,has_table_booking
Sweet Cillie's Cakery & Deli,Bakery,0,Not rated,2,R,150,2,Tokai,Cape Town,-34.0656298000,18.4550364000,0,0,0
Oakhurst Farmstall,"Cafe, Bakery, Deli",0,Not rated,2,R,180,2,Kenilworth,Cape Town,-33.9963620000,18.4685380000,0,0,0
localli,"Bakery, Desserts",0,Not rated,1,R,140,2,CBD,Cape Town,-33.9235522342,18.4190711508,0,0,0
Bonjour Bakery,"Bakery, Desserts",0,Not rated,3,R,120,2,Sea Point,Cape Town,-33.9145490000,18.3910310000,0,0,0
Gourmet Pantry,Bakery,0,Not rated,1,R,100,2,V & A Waterfront,Cape Town,-33.9063970000,18.4192190000,0,0,0
At the Village Stall,"Cafe, Bakery",0,Not rated,3,R,200,3,Hermanus,Cape Town,-34.4113170000,19.1994020000,0,0,0
Everyway Coffee - V&A Mall,"Bakery, Cafe, Beverages",0,Not rated,2,R,120,2,"Victoria Wharf, V & A Waterfront",Cape Town,-33.9066120000,18.4193620000,0,0,0
Craft + Graft,"Cafe, Bakery",0,Not rated,1,R,150,2,CBD,Cape Town,-33.9321850000,18.4156940000,0,0,0
Daniela's Deliciously Decadent,"Bakery, Desserts",0,Not rated,1,R,100,2,"Cape Quarter Lifestyle Center, Green Point",Cape Town,-33.9156216414,18.4178683162,0,0,0
The Pantry,"Cafe, Bakery",0,Not rated,1,R,0,1,Bergvliet,Cape Town,-34.0482500000,18.4540010000,0,0,0
Le Petit Four Bakery and Cafe,"Cafe, Bakery, Desserts",0,Not rated,0,R,160,2,Somerset West,Cape Town,-34.0799740000,18.8474390000,0,0,0
Nibbly Bits,Bakery,0,Not rated,1,R,150,2,"Capegate Lifestyle Center, Brackenfell",Cape Town,-33.8544047045,18.6935672164,0,0,0
Classic Bakery,"Bakery, Cafe",0,Not rated,1,R,180,2,Crawford,Cape Town,-33.9801709913,18.5117171332,0,0,0
The Gourmet Bakery,Bakery,0,Not rated,1,R,50,1,"V & A Foodmarket, V & A Waterfront",Cape Town,-33.9054000000,18.4196810000,0,0,0
Compass Bakery,"Cafe, Bakery",0,Not rated,0,R,180,2,Diep River,Cape Town,-34.0331434000,18.4656035900,0,0,0
Baker's Buzz,Bakery,0,Not rated,0,R,120,2,Malmesbury,Cape Town,-33.4613610000,18.7303670000,0,0,0
Dunkin Donuts,"Cafe, Bakery",0,Not rated,0,R,120,2,CBD,Cape Town,-33.9259089382,18.4216224030,0,0,0
Cloud 9 Rooftop Bar and Venue,Italian,2.6,Average,12,R,200,3,Tamboerskloof,Cape Town,-33.9300386270,18.4084932565,0,0,0
Praia Morena Restaurant & Lounge,"Portuguese, African",2.7,Average,16,R,300,4,De Waterkant,Cape Town,-33.9191573443,18.4209025651,0,0,0
Sunset Cafe,"Contemporary, Seafood",2.8,Average,7,R,220,3,Camps Bay,Cape Town,-33.9531450000,18.3772450000,0,0,0
Cpoint. Bar & Lounge - Radisson Blu Le Vendome Hotel,Finger Food,2.8,Average,9,R,180,2,"Radisson Blu Le Vendome Hotel, Sea Point",Cape Town,-33.9122790000,18.3904480000,0,0,0
Traders - The Bay Hotel,Drinks Only,2.8,Average,6,R,300,4,"The Bay Hotel, Camps Bay",Cape Town,-33.9525400000,18.3782030000,0,0,0
Murano Bar - African Pride 15 on Orange Hotel,Drinks Only,3.0,Average,3,R,300,4,"African Pride 15 on Orange Hotel, CBD",Cape Town,-33.9284080000,18.4142040000,0,0,0
Cigar Bar,"African, Seafood, Portuguese",3.0,Average,1,R,400,4,"Chapmans Peak Beach Hotel, Hout Bay",Cape Town,-34.0472120000,18.3615360000,0,0,0
Signal Hill Lounge & Terrace - Hilton Cape Town City Centre,Mediterranean,3.1,Average,8,R,320,4,"Hilton Cape Town, CBD",Cape Town,-33.9215856205,18.4158643708,0,0,0
La Mizu - Lagoon Beach Hotel,Finger Food,3.3,Average,15,R,400,4,"Lagoon Beach Hotel, Milnerton",Cape Town,-33.8920600000,18.4832250000,0,0,0
The Martini - The Cellars Hohenort,Drinks Only,3.3,Average,8,R,200,3,"The Cellars-Hohenhort, Constantia",Cape Town,-34.0022230000,18.4343470000,0,0,0
Sky Bar,Finger Food,3.4,Average,44,R,300,4,"The Village Lodge, Greenpoint",Cape Town,-33.9154836381,18.4169459715,0,0,0
Twankey Bar - The Taj,Finger Food,3.4,Average,17,R,400,4,"Taj Cape Town, CBD",Cape Town,-33.9248044822,18.4200569987,0,0,0
The Rose Bar - Alphen Boutique Hotel,Finger Food,3.4,Average,18,R,350,4,"Alphen 5 Star Boutique Hotel, Constantia",Cape Town,-34.0117070000,18.4513610000,0,0,0
The Piano Bar,"Finger Food, Grill, Tapas, Burger, Contemporary",3.6,Good,120,R,250,3,De Waterkant,Cape Town,-33.9154972715,18.4171575308,0,0,0
Lou Lou's,"Tapas, Beverages, Steak, Burger, Contemporary, Continental, European",3.6,Good,22,R,0,1,"Cape Quarter Lifestyle Center, Green Point",Cape Town,-33.9155180000,18.4181990000,0,0,0
The Vue Sky Bar Lounge,Tapas,3.7,Good,60,R,400,4,Green Point,Cape Town,-33.9175244510,18.4182532132,0,0,0
The Silo Rooftop,Drinks Only,3.7,Good,26,R,220,3,"The Silo Hotel, V&A Waterfront",Cape Town,-33.9086010000,18.4227250000,0,0,0
Asoka,Asian,3.9,Good,186,R,300,4,Gardens,Cape Town,-33.9315000000,18.4088333333,0,0,0
Tjing Tjing Rooftop Bar,Japanese,3.9,Good,133,R,350,4,CBD,Cape Town,-33.9222508248,18.4190531820,0,0,0
Orphanage,Finger Food,4.0,Very Good,128,R,250,3,CBD,Cape Town,-33.9258043355,18.4131975845,0,0,0
Vista Bar & Lounge - One&Only,European,4.1,Very Good,60,R,510,4,"One and Only Hotel, V & A Waterfront",Cape Town,-33.9072560000,18.4176000000,0,0,1
Bascule Bar - Hotel Cape Grace,Finger Food,4.1,Very Good,63,R,350,4,"Hotel Cape Grace, V & A Waterfront",Cape Town,-33.9103900000,18.4214540000,0,0,0
The Strangers Club,American,0,Not rated,3,R,200,3,Green Point,Cape Town,-33.9110900000,18.4135710000,0,0,0
The Ghibli Bar & Pool Terrace,"Contemporary, Pizza",0,Not rated,3,R,300,4,"Radisson Blu Hotel & Residence, Foreshore",Cape Town,-33.9189870000,18.4223080000,0,0,0
Cloof Wine Estate,Drinks Only,0,Not rated,1,R,40,1,Darling,Cape Town,-33.4831000000,18.5240330000,0,0,0
Sky Bar,Finger Food,0,Not rated,2,R,250,3,CBD,Cape Town,-33.9210770000,18.4204460000,0,0,0
GoldBar,Drinks Only,0,Not rated,3,R,200,3,CBD,Cape Town,-33.9211808199,18.4195436910,0,0,0
Sea Street Bar & Lounge,Drinks Only,0,Not rated,1,R,250,3,"Radisson Blu Hotel & Residence, Foreshore",Cape Town,-33.9189506260,18.4218711779,0,0,0
Cumba's,"Grill, Seafood",0,Not rated,0,R,200,3,De Waterkant,Cape Town,-33.9202176370,18.4216961637,0,0,0
The Common Room,Finger Food,0,Not rated,0,R,70,1,CBD,Cape Town,0.0000000000,0.0000000000,0,0,0
Cedarwood Lounge & Bar,Drinks Only,0,Not rated,0,R,150,2,"The Devon Valley Hotel, Stellenbosch",Cape Town,-33.9024040000,18.8133140000,0,0,0
The Sun Lounge,Drinks Only,0,Not rated,0,R,250,3,Hermanus,Cape Town,-34.4177390000,19.2447890000,0,0,0
Pane E Vino,Italian,3.3,Average,14,R,240,3,Stellenbosch,Cape Town,-33.9403974077,18.8469697908,0,0,0
Flavours,African,3.4,Average,18,R,380,4,"The Devon Valley Hotel, Stellenbosch",Cape Town,-33.9026750000,18.8142980000,0,0,0
Catharina's Restaurant - Steenberg Hotel,European,3.8,Good,67,R,550,4,"Steenberg Hotel, Constantia",Cape Town,-34.0713910000,18.4252310000,0,0,0
Brampton Wine Studio,Finger Food,3.8,Good,60,R,200,3,Stellenbosch,Cape Town,-33.9379840000,18.8614200000,0,0,0
Cafe Bon Bon,Cafe,3.8,Good,50,R,360,4,Franschhoek,Cape Town,-33.9302166667,19.1179083333,0,0,0
Bistro Sixteen82,"French, Asian, European",4.5,Excellent,205,R,500,4,"Steenberg Hotel, Constantia",Cape Town,-34.0713910000,18.4252310000,0,0,0
Bloemendal Restaurant,"Grill, Cape Malay",2.2,Poor,58,R,550,4,"Bloemendal Wine Farm, Durbanville",Cape Town,-33.8289638889,18.5985083333,0,0,0
Eaglevlei,African,2.4,Poor,53,R,350,4,Stellenbosch,Cape Town,-33.8258670000,18.8142380000,0,0,0
D'Aria Tasting Room,Continental,2.6,Average,26,R,230,3,Durbanville,Cape Town,-33.8413420000,18.6095020000,0,0,0
Poplars Restaurant,"European, Contemporary",2.6,Average,116,R,560,4,Durbanville,Cape Town,-33.8408800000,18.6093040000,0,0,0
Bar Di Bar,"Burger, Tapas, Pizza",2.8,Average,12,R,250,3,Paarl,Cape Town,-33.7653250000,18.9577850000,0,0,0
Newton Johnson Wines,Drinks Only,2.8,Average,7,R,60,1,Hermanus,Cape Town,-34.3677180000,19.2596500000,0,0,0
Nitida Tasting Room,Drinks Only,2.9,Average,11,R,60,1,Durbanville,Cape Town,-33.8351720000,18.5946120000,0,0,0
The Deck Restaurant,"Asian, American",3.0,Average,4,R,300,4,Ridgeback Wine Farm,Cape Town,-33.6736310000,18.9145680000,0,0,0
Robertson Winery,Drinks Only,2.9,Average,6,R,20,1,Robertson,Cape Town,-33.8102140000,19.8806630000,0,0,0
Rosendal Winery & Restaurant,"South African, Grill",2.9,Average,6,R,380,4,Robertson,Cape Town,-33.8016460000,19.9884320000,0,0,0
Bistro at Blaauwklippen,"Bar Food, Beverages, Burger, Cafe, Coffee and Tea, Sandwich, Tapas",2.9,Average,5,R,300,4,Stellenbosch,Cape Town,-33.9701240000,18.8452220000,0,0,0
La Couronne Wine Estate,Drinks Only,2.9,Average,5,R,250,3,Franschhoek,Cape Town,-33.9193050000,19.1113850000,0,0,0
Moreson Winery,Drinks Only,3.0,Average,4,R,80,1,Franschhoek,Cape Town,-33.8865730000,19.0585210000,0,0,0
Vredenheim Winery,Drinks Only,3.0,Average,7,R,50,1,Stellenbosch,Cape Town,-33.9610170000,18.8069220000,0,0,0
Rustenberg Wines,Drinks Only,3.0,Average,4,R,60,1,Stellenbosch,Cape Town,-33.8955010000,18.8925490000,0,0,0
Simonsvlei,Drinks Only,3.0,Average,7,R,40,1,Paarl,Cape Town,-33.7891506000,18.9294841000,0,0,0
Ridgeback Wines Tasting Room,Drinks Only,3.0,Average,9,R,60,1,Ridgeback Wine Farm,Cape Town,-33.6700000000,18.9100000000,0,0,0
The Polo Club Restaurant,"South African, Cafe",3.0,Average,8,R,380,4,Paarl,Cape Town,-33.8045840000,18.9678280000,0,0,0
Nuy Winery,Drinks Only,3.0,Average,4,R,60,1,Worcester,Cape Town,-33.6615440000,19.4550290000,0,0,0
Vergelegen Wine Tasting Centre,Drinks Only,3.0,Average,4,R,60,1,Somerset West,Cape Town,-34.0761620000,18.8896790000,0,0,0
Windmeul Cellars,Drinks Only,3.0,Average,5,R,20,1,Paarl,Cape Town,-33.6716590000,18.9084580000,0,0,0
Doolhof Tasting Room,Drinks Only,3.0,Average,4,R,40,1,Wellington,Cape Town,-33.6261070000,19.0838790000,0,0,0
Jordan Tasting Room,Drinks Only,3.0,Average,6,R,30,1,"Jordan Wine Farm, Stellenbosch",Cape Town,-33.9429920000,18.7451050000,0,0,0
The Trading Post Eatery,"Cafe, Deli",3.0,Average,5,R,200,3,Anura ,Cape Town,33.8119455000,18.8858213000,0,0,0
Meerlust Estate,Drinks Only,3.0,Average,5,R,60,1,Stellenbosch,Cape Town,-34.0171400000,18.7572310000,0,0,0
Bodega de Vinho,Cafe,3.0,Average,4,R,180,2,Robertson,Cape Town,-33.7767400000,19.7619220000,0,0,0
L'ermitage Restaurant,European,3.0,Average,4,R,450,4,Franschhoek,Cape Town,-33.9104107475,19.1317231581,0,0,0
The Hermitage,"Mediterranean, African",3.0,Average,5,R,350,4,Brackenfell,Cape Town,-33.9009940000,18.7196810000,0,0,0
Gordyntjies Bistro and Bar,"Italian, Burger",3.0,Average,4,R,280,3,Franschhoek,Cape Town,-33.8287350000,18.9529190000,0,0,0
Bon Courage,Drinks Only,3.0,Average,4,R,40,1,Robertson,Cape Town,-33.8456320000,19.9605460000,0,0,0
Nederburg Tasting Room,Drinks Only,3.1,Average,7,R,120,2,"Nederburg Wines, Paarl",Cape Town,-33.7200000000,19.0000000000,0,0,0
Le Pommier,"African, Grill",3.1,Average,25,R,280,3,Stellenbosch,Cape Town,-33.9188388889,18.9287916667,0,0,0
Chamonix Tasting Room,Drinks Only,3.1,Average,6,R,80,1,Franschhoek,Cape Town,-33.9011860000,19.1256330000,0,0,0
Plaisir De Merle Tasting Room,Drinks Only,3.1,Average,5,R,100,2,Franschhoek,Cape Town,-33.8400000000,18.9600000000,0,0,0
Tasting Room at Glenelly,Drinks Only,3.1,Average,4,R,50,1,"Glenelly Estate, Stellenbosch",Cape Town,-33.9208500000,18.8786800000,0,0,0
Anura Tasting Room,Drinks Only,3.1,Average,5,R,100,2,Anura ,Cape Town,33.8041095000,18.8841103000,0,0,0
Bloemendal Tasting Room,Drinks Only,0,Not rated,0,R,20,1,"Bloemendal Wine Farm, Durbanville",Cape Town,-33.8392944444,18.6005166667,0,0,0
Warwick Tasting Room,Beverages,0,Not rated,0,R,50,1,Stellenbosch,Cape Town,-33.8404740000,18.8641260000,0,0,0
Barrique,"African, Seafood, Cape Malay, International, Mediterranean, Pizza, South African",0,Not rated,0,R,400,4,"Vredenheim Wine Estate, Stellenbosch",Cape Town,-33.9608333333,18.8076666667,0,0,0
Mellasat Tasting Room,Drinks Only,0,Not rated,0,R,80,1,Paarl,Cape Town,-33.7415640000,19.0416820000,0,0,0
Stellenrust Tasting Room,Drinks Only,3.1,Average,4,R,100,2,Stellenbosch,Cape Town,-33.9886480000,18.8499560000,0,0,0
Glenwood Tasting Room,Drinks Only,3.1,Average,5,R,120,2,Franschhoek,Cape Town,-33.9162980000,19.0815970000,0,0,0
Groote Post Vineyards,Drinks Only,3.1,Average,9,R,0,1,Darling,Cape Town,-33.4834000000,18.4097860000,0,0,0
Bilton Wines,Drinks Only,3.1,Average,4,R,100,2,Stellenbosch,Cape Town,-33.9977130000,18.8496690000,0,0,0
Eikendal Vineyards,Drinks Only,3.1,Average,8,R,250,3,Stellenbosch,Cape Town,-34.0120680000,18.8232970000,0,0,0
Graham Beck Tasting Room,Drinks Only,3.1,Average,6,R,100,2,Robertson,Cape Town,-33.8040720000,19.8001080000,0,0,0
Slaley Tasting Room,Drinks Only,3.1,Average,9,R,150,2,Stellenbosch,Cape Town,-33.8651570000,18.8473400000,0,0,0
Webersburg Estate,Beverages,3.1,Average,4,R,75,1,Stellenbosch,Cape Town,-34.0057300000,18.8430630000,0,0,0
Solms Delta Tasting Room,Drinks Only,3.1,Average,10,R,80,1,Franschhoek,Cape Town,-33.8639710000,18.9897380000,0,0,0
Seasons Restaurant,"European, Grill",3.1,Average,7,R,280,3,Wellington,Cape Town,-33.6612444444,19.0079972222,0,0,0
Avontuur Estate,Beverages,3.1,Average,7,R,60,1,Somerset West,Cape Town,-34.0266620000,18.8227430000,0,0,0
DeMorgenzon,Drinks Only,3.0,Average,4,R,100,2,Stellenbosch,Cape Town,-33.9425000000,18.7710450000,0,0,0
Domaine des Dieux,Drinks Only,3.1,Average,6,R,60,1,Hermanus,Cape Town,-34.3333140000,19.3309120000,0,0,0
Platform 62,African,3.1,Average,4,R,80,1,Robertson,Cape Town,-33.8326530000,20.0644310000,0,0,0
La Bri Vineyard,Drinks Only,3.1,Average,5,R,35,1,Franschhoek,Cape Town,-33.9201440000,19.1204910000,0,0,0
Hartenberg Tasting Room,Drinks Only,3.1,Average,4,R,70,1,Stellenbosch,Cape Town,-33.8983880000,18.7914760000,0,0,0
The Restaurant At Neethlingshof,"Continental, European, Grill",3.2,Average,21,R,420,4,Stellenbosch,Cape Town,-33.9420000000,18.8015000000,0,0,0
Viljoensdrift,Drinks Only,3.2,Average,11,R,60,1,Robertson,Cape Town,-33.8690150000,19.9856960000,0,0,0
Muratie,"Mediterranean, European",3.2,Average,17,R,400,4,Stellenbosch,Cape Town,-33.8704160000,18.8757000000,0,0,0
Waterkloof Tasting Lounge,Drinks Only,3.2,Average,7,R,80,1,Somerset West,Cape Town,-34.1066510000,18.8826580000,0,0,0
Dish,"Italian, Mediterranean",3.2,Average,7,R,350,4,Franschhoek,Cape Town,-33.9226694444,19.1174222222,0,0,0
Beyerskloof Tasting Room,Drinks Only,3.2,Average,9,R,50,1,"Beyerskloof Wine Estate, Stellenbosch",Cape Town,-33.8911729232,18.8236717880,0,0,0
Kanonkop Tasting Room,Drinks Only,3.2,Average,10,R,100,2,Stellenbosch,Cape Town,-33.8528738715,18.8562341407,0,0,0
Ataraxia Wines,Drinks Only,3.2,Average,6,R,20,1,Hermanus,Cape Town,-34.3362700000,19.3073760000,0,0,0
Kleine Zalze Wine Estate,Drinks Only,3.2,Average,7,R,20,1,Stellenbosch,Cape Town,-33.9703780000,18.8362630000,0,0,0
Webersburg Bistro,"Mediterranean, Burger, South African, Contemporary, Desserts, International, Grill, Steak",3.2,Average,8,R,300,4,Stellenbosch,Cape Town,-34.0057880000,18.8429990000,0,0,0
Morgenster Tasting Room,Drinks Only,3.2,Average,8,R,100,2,Somerset West,Cape Town,-34.0800000000,18.8800000000,0,0,0
Neil Ellis Tasting Room,Drinks Only,3.2,Average,5,R,180,2,Stellenbosch,Cape Town,-33.9252280000,18.8912970000,0,0,0
Rivendell Estate,European,3.2,Average,10,R,450,4,Hermanus,Cape Town,-34.3400000000,19.1400000000,0,0,0
Middelvlei Boerebraai Restaurant,African,3.2,Average,10,R,300,4,Stellenbosch,Cape Town,-33.9281194444,18.8323055556,0,0,0
Rhebokskloof Tasting Room,Drinks Only,3.2,Average,7,R,40,1,Paarl,Cape Town,-33.6762870000,18.9349430000,0,0,0
The Stone Kitchen,"Cafe, Grill, Deli",3.2,Average,9,R,300,4,Wellington,Cape Town,-33.6344540000,19.0383550000,0,0,0
Four Paws Tasting Room,Drinks Only,3.2,Average,16,R,60,1,Franschhoek,Cape Town,-33.8918310000,19.0829700000,0,0,0
Glen Carlou Tasting Room,Drinks Only,3.2,Average,6,R,20,1,Paarl,Cape Town,-33.8125860000,18.9027920000,0,0,0
Ride In,Cafe,3.2,Average,15,R,200,3,Stellenbosch,Cape Town,-33.9422138889,18.9003805556,0,0,0
Oude Wellington Restaurant,"Cape Malay, Contemporary",3.2,Average,11,R,450,4,Wellington,Cape Town,-33.6424027778,19.0508361111,0,0,0
Benguela Cove Tasting Room,Drinks Only,3.2,Average,5,R,200,3,Hermanus,Cape Town,-34.3459150000,19.1380490000,0,0,0
Bon Amis at Bloemendal,"Cafe, Sushi, Pizza, Burger",3.3,Average,77,R,220,3,"Bloemendal Wine Farm, Durbanville",Cape Town,-33.8392944444,18.6005166667,0,0,0
Hudson's Restaurant,"European, American",3.3,Average,34,R,350,4,"Vredenheim Wine Estate, Stellenbosch",Cape Town,-33.9606666667,18.8076666667,0,0,0
Eat At Simonsvlei,Contemporary,3.3,Average,29,R,400,4,Paarl,Cape Town,-33.8352960000,18.9539000000,0,0,0
Skilpadvlei,"South African, Mediterranean, Steak",3.3,Average,46,R,350,4,Stellenbosch,Cape Town,-33.9596080000,18.7679120000,0,0,0
Paulina's,"European, African",3.3,Average,14,R,400,4,Franschhoek,Cape Town,-33.8991750000,19.0914805556,0,0,0
Long Table Restaurant,"South African, European",3.3,Average,28,R,350,4,Stellenbosch,Cape Town,-34.0039555556,18.8611361111,0,0,0
Val Du Charron Wine & Olive Estate,Drinks Only,3.3,Average,8,R,80,1,Wellington,Cape Town,-33.6246010000,19.0475780000,0,0,0
Christina's At Van Loveren,"Cafe, Burger, Pizza",3.3,Average,20,R,280,3,Robertson,Cape Town,-33.8754260000,20.0027560000,0,0,0
Floreal Brasserie,"African, European",3.3,Average,14,R,490,4,Stellenbosch,Cape Town,-33.8297760000,18.8797470000,0,0,0
Tokara Tasting Room,Drinks Only,3.3,Average,15,R,100,2,Stellenbosch,Cape Town,-33.9177080000,18.9199620000,0,0,0
Eight to Go Deli,"Cafe, Deli",3.3,Average,18,R,300,4,"Spier Wine Estate, Stellenbosch",Cape Town,-33.9736666667,18.7840000000,0,0,0
Harvest At Laborie,French,3.3,Average,18,R,510,4,Paarl,Cape Town,-33.7663944444,18.9579583333,0,0,0
Neethlingshof Tasting Room,Drinks Only,3.3,Average,11,R,120,2,Stellenbosch,Cape Town,-33.9422105832,18.8008788414,0,0,0
Dieu Donne Vineyards,Drinks Only,3.3,Average,12,R,50,1,Franschhoek,Cape Town,-33.8966190000,19.1297390000,0,0,0
Wine Tasting at Beau Constantia,Drinks Only,3.3,Average,11,R,180,2,"Beau Constantia Wine Estate, Contantia",Cape Town,-34.0136800000,18.4064170000,0,0,0
Morgenhof Wine Estate,Drinks Only,3.3,Average,13,R,70,1,Stellenbosch,Cape Town,-33.8940380000,18.8606640000,0,0,0
Backsberg Restaurant,"Contemporary, South African",3.3,Average,21,R,350,4,Franschhoek,Cape Town,-33.8266130000,18.9374220000,0,0,0
Spier Hotel Restaurant,"Mediterranean, Contemporary",3.3,Average,24,R,535,4,"Spier Wine Estate, Stellenbosch",Cape Town,-33.9760000000,18.7805000000,0,0,0
Gabriëlskloof Restaurant,South African,3.3,Average,9,R,300,4,Hermanus,Cape Town,-34.2387160000,19.2495910000,0,0,0
Rust en Vrede Tasting Room,Drinks Only,3.3,Average,11,R,100,2,Stellenbosch,Cape Town,-33.9985400000,18.8561240000,0,0,0
Simonsig Wine Estate,Drinks Only,3.3,Average,10,R,0,1,Stellenbosch,Cape Town,-33.8700860000,18.8254080000,0,0,0
Uva Mira Tasting Room,Drinks Only,3.3,Average,9,R,80,1,Stellenbosch,Cape Town,-34.0210610000,18.8569920000,0,0,0
KWV Wine Emporium,Drinks Only,3.3,Average,9,R,100,2,Paarl,Cape Town,-33.7630030000,18.9663920000,0,0,0
Thirty7 - The Westin Cape Town,"Continental, Mediterranean, French",3.3,Average,10,R,450,4,"The Westin, Foreshore",Cape Town,-33.9157412813,18.4260983393,0,0,0
Nando's,"African, Portuguese",3.2,Average,13,R,180,2,"Grandwest Casino, Goodwood",Cape Town,-33.9168931536,18.5474682972,0,0,0
Jack Rabbit Mobile Kitchen,"Fast Food, Street Food, South African",0,Not rated,3,R,100,2,Durbanville,Cape Town,0.0000000000,0.0000000000,0,0,0
The Taproom,"American, Beverages, Burger, Grill",3.9,Good,266,R,250,3,Woodstock,Cape Town,-33.9334530000,18.4603940000,0,0,0
Jessy's Waffles,Desserts,3.1,Average,10,R,100,2,Gardens,Cape Town,0.0000000000,0.0000000000,0,0,0
Hungry Bear,American,0,Not rated,1,R,120,2,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
Slurp,Beverages,0,Not rated,2,R,70,1,"Capegate Shopping Center, Brackenfell",Cape Town,-33.8521688661,18.6972076446,0,0,0
Caturra Coffee Bar,Drinks Only,0,Not rated,1,R,55,1,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
Vlambojant,"Beverages, Fast Food",0,Not rated,1,R,100,2,Neelsie Student Centre,Cape Town,-33.9326270000,18.8653530000,0,0,0
Cape Malay Deli,Cape Malay,0,Not rated,1,R,120,2,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
Crepes French Pancakes,"French, Desserts",0,Not rated,0,R,60,1,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
Wing It,Finger Food,0,Not rated,0,R,100,2,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
Burger De Vine,Burger,0,Not rated,0,R,160,2,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
The Hub,Healthy Food,0,Not rated,0,R,75,1,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
Eezi Street Pizza,Pizza,0,Not rated,0,R,150,2,Hout Bay,Cape Town,-34.0424279196,18.3579898704,0,0,0
Sno.,Fast Food,0,Not rated,0,R,40,1,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
Healthy Bite,"Healthy Food, Mediterranean",0,Not rated,0,R,105,2,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
Slaley Bistro,Contemporary,2.4,Poor,22,R,220,3,Stellenbosch,Cape Town,-33.8652531194,18.8476470485,0,0,0
Woodcutters Arms,British,3.3,Average,17,R,260,3,Hout Bay,Cape Town,-34.0344980000,18.3564640000,0,0,0
The Biggest Little Beer Shop,Beverages,0,Not rated,2,R,100,2,"Willowbridge Lifestyle Centre, Bellvile",Cape Town,-33.8708353467,18.6316226050,0,0,0
Daytona Pub & Venue,"South African, Burger, Steak",0,Not rated,1,R,200,3,Table View,Cape Town,-33.8280099309,18.5365954227,0,0,0
Zebonkey Brewery,Beverages,0,Not rated,0,R,200,3,Stellenbosch,Cape Town,-33.8482462227,18.8579211697,0,0,0
Cassis,Patisserie,3.2,Average,9,R,100,2,"Constantia Village, Constantia",Cape Town,-34.0218030000,18.4450460000,0,0,0
Coco Safar,"Cafe, Patisserie, Bakery, Cafe Food, Coffee and Tea, Desserts",3.3,Average,19,R,300,4,Sea Point,Cape Town,-33.9102700000,18.3945880000,0,0,0
Yummi,Patisserie,3.5,Good,20,R,125,2,"Canal Walk Mall, Century City",Cape Town,-33.8926666667,18.5105000000,0,0,0
Créme de Levain,Bakery,3.5,Good,17,R,120,2,Stellenbosch,Cape Town,-33.9380820000,18.8602340000,0,0,0
Créme de Levain,"Healthy Food, Bakery, Ice Cream, Desserts",0,Not rated,1,R,120,2,"The Sanctuary Shopping Centre, Somerset West",Cape Town,-34.0882790000,18.8214720000,0,0,0
High Tea Tighty,"Patisserie, Cafe",0,Not rated,0,R,60,1,"V & A Foodmarket, V & A Waterfront",Cape Town,-33.9063970000,18.4192190000,0,0,0
TonyH Artisan Chocolates,Desserts,0,Not rated,0,R,50,1,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
Njam,"Patisserie, Cafe",0,Not rated,0,R,60,1,Hermanus,Cape Town,-34.3405160000,19.0327260000,0,0,0
Las Paletas,Ice Cream,3.0,Average,5,R,40,1,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
Kreativ juice,Juices,3.0,Average,4,R,60,1,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
The Pickled Popper,"Mexican, Street Food",3.1,Average,9,R,95,1,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
Earthfire Pizza,"Street Food, Pizza",3.1,Average,5,R,120,2,CBD,Cape Town,-33.9229310000,18.4186460000,0,0,0
The Nob,Burger,3.1,Average,5,R,150,2,Kenilworth,Cape Town,-33.9984589377,18.4794997796,0,0,0
Earthfire Pizza,Pizza,3.2,Average,4,R,0,1,Sea Point,Cape Town,-33.9195425000,18.3854101562,0,0,0
Didi's Bitchin Burritos,Mexican,3.2,Average,12,R,120,2,Woodstock,Cape Town,-33.9281723329,18.4566061199,0,0,0
Sugary Sensations,Desserts,3.3,Average,12,R,50,1,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
Crumbs and Cream,Ice Cream,3.6,Good,57,R,100,2,V & A Waterfront,Cape Town,-33.9069690000,18.4184460000,0,0,0
Como,Latin American,0,Not rated,2,R,80,1,Kenilworth,Cape Town,-34.0014900000,18.4791840000,0,0,0
Black Box Coffeeworks,Cafe,0,Not rated,1,R,150,2,Constantia,Cape Town,-34.0118324896,18.4053788766,0,0,0
