name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,city,latitude,longitude,has_online_delivery,is_delivering_now,has_table_booking
The Grillhouse,"Grill, Steak",4.4,Very Good,427,R,450,4,"The Firs, Rosebank, Sandton",Johannesburg,-26.1438333333,28.0420000000,0,0,0
Pigalle,Portuguese,4.4,Very Good,259,R,600,4,"Melrose Arch, Melrose ",Sandton,-26.1318333333,28.0686666667,0,0,0
Marble,"Continental, South African, Beverages, Desserts, Seafood, Grill, Ice Cream, International",4.5,Excellent,443,R,955,4,Rosebank,Johannesburg,-26.1433881368,28.0361994356,0,0,0
Signature Restaurant,"European, Contemporary",4.5,Excellent,585,R,600,4,"Morningside Shopping Centre, Morningside",Sandton,-26.0827400000,28.0606780000,0,0,0
AtholPlace Restaurant,"Contemporary, Continental, South African",4.5,Excellent,129,R,900,4,Sandown,Sandton,-26.1115960000,28.0639760000,0,0,0
Level Four - 54 on Bath Hotel,Contemporary,4.6,Excellent,501,R,600,4,Rosebank,Johannesburg,-26.1455760000,28.0405270000,0,0,0
Wombles,"Steak, Beverages, Desserts, Grill, Seafood",4.6,Excellent,583,R,500,4,"Hobart Grove Shopping Center, Bryanston",Sandton,-26.0619240000,28.0261330000,0,0,0
Winehouse - Ten Bompas Hotel,"European, Contemporary",4.6,Excellent,350,R,870,4,Dunkeld,Sandton,-26.1311090000,28.0328390000,0,0,0
Roots - Forum Homini Hotel,"African, Contemporary",4.7,Excellent,337,R,840,4,Krugersdorp,West Rand,-26.0227780000,27.7813880000,0,0,0
DW Eleven-13,European,4.9,Excellent,579,R,650,4,"Dunkeld West Shopping Centre, Dunkeld",Sandton,-26.1313420000,28.0349180000,0,0,0
Silver Spoon Restaurant - Southern Sun Silverstar,Continental,0,Not rated,3,R,350,4,"Silverstar Hotel and Casino, Muldersdrift",West Rand,-26.0671530000,27.8274000000,0,0,0
The Terrace Restaurant,Contemporary,0,Not rated,2,R,0,1,Bryanston,Sandton,-26.0600750000,28.0107710000,0,0,0
Reef Grill Room - The Reef Hotel,"Grill, Steak, Contemporary",0,Not rated,1,R,450,4,"The Reef Hotel, Marshalltown",Inner City,-26.2082690000,28.0411250000,0,0,0
Anna's Kitchen ,Contemporary,0,Not rated,3,R,90,1,Lenasia,Soweto,-26.6598400000,27.9746890000,0,0,0
The Capital Moloko,"European, American",0,Not rated,2,R,450,4,Sandown,Sandton,-26.0979540000,28.0689110000,0,0,0
The Moon and Sixpence,Contemporary,0,Not rated,3,R,220,3,Muldersdrift,West Rand,-25.9734340000,27.8646210000,0,0,0
The BON Hotel,Contemporary,0,Not rated,0,R,220,3,Halfway Gardens,Midrand,-25.9758740000,28.1331870000,0,0,0
Nando's,"African, Portuguese",3.0,Average,1,R,180,2,"Southgate Mall, Meredale ",Johannesburg South,-26.2673333333,27.9820000000,0,0,0
Milky Lane,Ice Cream,0,Not rated,2,R,50,1,Edenvale,East Rand,-26.1185200000,28.1413280000,0,0,0
Nando's,"African, Portuguese",0,Not rated,1,R,180,2,Springs,East Rand,-26.3528690000,28.3725010000,0,0,0
The Village Bakery,Bakery,2.9,Average,2,R,50,1,Fordsburg,Inner City,-26.2045000000,28.0226666667,0,0,0
Fournos Bakery,Bakery,3.1,Average,6,R,200,3,Boksburg,East Rand,-26.1819940000,28.2419830000,0,0,0
Shoshana's Bakery,Bakery,3.1,Average,1,R,70,1,Glenhazel,Johannesburg,-26.1375000000,28.0978333333,0,0,0
Doppio Zero,"Cafe, Bakery",3.2,Average,42,R,300,4,Bedfordview,East Rand,0.0000000000,0.0000000000,0,0,0
Lillies bakery,"Cafe, Bakery",3.2,Average,12,R,150,2,Northcliff,Johannesburg,-26.1396360000,27.9790960000,0,0,0
Hanover Bakery,Bakery,3.2,Average,14,R,100,2,Mayfair,Inner City,-26.2085850000,28.0168130000,0,0,0
La Bakery On Crownwood,Bakery,3.2,Average,5,R,150,2,Ormonde,Johannesburg South,-26.2423240000,28.0045580000,0,0,0
Oh My Cake!,"Patisserie, Bakery, Desserts",3.2,Average,4,R,100,2,Fourways,Sandton,-26.0233080000,28.0163050000,0,0,0
Cakes by Seilaz,"Bakery, Desserts",3.2,Average,4,R,100,2,Blairgowrie,Randburg,-26.1154220000,28.0094390000,0,0,0
Cherub's Coffee Shop,"Cafe, Bakery",3.3,Average,12,R,140,2,Meyersdal,Johannesburg South,-26.2871550000,28.0945920000,0,0,0
Tony's Cake Boss Patisserie,"Bakery, Patisserie, Continental",3.3,Average,7,R,0,1,North Riding,Randburg,0.0000000000,0.0000000000,0,0,0
Satellite Bakery,Bakery,3.3,Average,9,R,120,2,Boksburg,East Rand,-26.2032935944,28.2592204514,0,0,0
Two Trees Bakery,"Cafe, Bakery",3.4,Average,21,R,150,2,Mulbarton,Johannesburg South,-26.3008600000,28.0490560000,0,0,0
Cafe Patisse,"Bakery, Desserts, French",3.4,Average,9,R,100,2,Wynberg,Johannesburg,-26.1113710000,28.0783610000,0,0,0
The Bakery,"Bakery, Cafe, Deli, Pizza",3.4,Average,16,R,260,3,Boksburg,East Rand,-26.1618080000,28.2206170000,0,0,0
Joe & Co Coffee And Kitchen,"Bakery, Cafe, American, Deli",3.5,Good,16,R,120,2,Craighall,Johannesburg,-26.1158900000,28.0222930000,0,0,0
Friends,"Bakery, Mediterranean, Grill, Sushi",3.5,Good,26,R,100,2,Lyndhurst,Johannesburg,-26.1363990000,28.1139820000,0,0,0
Croydon Bakery,Bakery,3.5,Good,15,R,160,2,Kempton Park,East Rand,-26.1316550000,28.1999940000,0,0,0
Fournos Bakery,"Cafe, Bakery",3.6,Good,122,R,250,3,"Fourways Crossing,  Fourways",Sandton,-26.0175000000,28.0111666667,0,0,0
Cafe Tavia,"Cafe, Bakery, Beverages, Burger, Desserts, Pizza, Sandwich, Healthy Food",3.6,Good,40,R,120,2,Rivonia,Sandton,-26.0596481509,28.0601113290,0,0,0
Not Bread Alone,Bakery,3.6,Good,51,R,100,2,Linden,Randburg,-26.1225175388,27.9888497293,0,0,0
Knead Bakery & Cafe,"Cafe, Bakery",3.7,Good,58,R,250,3,"Riverside Shopping Center, Bryanston",Sandton,0.0000000000,0.0000000000,0,0,0
Patachou Patisserie,"Cafe, Bakery, Desserts, Beverages",3.7,Good,50,R,100,2,Parktown North,Johannesburg,-26.1446067799,28.0251266062,0,0,0
De Backery,Bakery,3.7,Good,53,R,75,1,Edenvale,East Rand,-26.1443683333,28.1547750000,0,0,0
Cheryl Amy Jones Cakes & Pastry,"Bakery, Desserts, Ice Cream",3.8,Good,30,R,200,3,North Riding,Randburg,-26.0385650000,27.9575710000,0,0,0
Rather Tart,"Bakery, Desserts, Ice Cream",3.9,Good,26,R,0,1,Morningside,Sandton,0.0000000000,0.0000000000,0,0,0
Tonka Bean Bakery,"Bakery, Desserts",4.1,Very Good,24,R,120,2,Dainfern,Midrand,-25.9630110000,28.0217330000,0,0,0
Patachou Patisserie,"Cafe, Bakery, Desserts, Beverages",4.3,Very Good,100,R,100,2,"Rivonia Village Shopping Centre, Rivoina",Sandton,-26.0606390000,28.0596140000,0,0,0
Broodblik en Koffiepit,"Cafe, Bakery",0,Not rated,1,R,250,3,Benoni,East Rand,-26.0427300000,28.3967080000,0,0,0
Heart Cupcake Bar,"Bakery, Desserts",0,Not rated,2,R,100,2,City and Suburban,Inner City,-26.2025400000,28.0569410000,0,0,0
Patachou Patisserie,"Bakery, Desserts",0,Not rated,1,R,100,2,Kyalami,Midrand,0.0000000000,0.0000000000,0,0,0
Cake And Bake,Bakery,0,Not rated,1,R,100,2,Honeydew,Roodepoort,-26.0784430000,27.9258890000,0,0,0
Dicky's Cakes,"Desserts, Bakery",0,Not rated,1,R,80,1,Jabulani,Soweto,-26.2784460000,27.8486400000,0,0,0
The Market Place,"Bakery, Desserts",0,Not rated,1,R,100,2,Victory Park,Randburg,-26.1348620000,28.0292920000,0,0,0
Janes Delicacies,"Bakery, Cafe",0,Not rated,0,R,100,2,"Trinity Shopping Centre, Randpark Ridge",Randburg,-26.0919410000,27.9377020000,0,0,0
La Meli,"Bakery, Desserts",0,Not rated,0,R,120,2,Bedfordview,East Rand,-26.1681580000,28.1608610000,0,0,0
Ajmal and Sons Bakery,"Bakery, Cafe, Deli",0,Not rated,0,R,100,2,Rosettenville,Johannesburg South,-26.2460460000,28.0139120000,0,0,0
Issy's Coffee & Gift Shop,"Bakery, Cafe",0,Not rated,0,R,200,3,Rosebank,Johannesburg,-26.1717296062,28.0331638756,0,0,0
The Bread Basket,"Cafe, Bakery",0,Not rated,0,R,180,2,"Newtown Junction, Newtown",Inner City,-26.2003740000,28.0311290000,0,0,0
Haagen Dazs,"Desserts, Ice Cream",2.5,Average,14,R,100,2,"Mall of Africa, Midrand",Midrand,-26.0172270000,28.1071690000,0,0,0
Milky Lane,Ice Cream,2.7,Average,18,R,50,1,"The Glen Shopping Centre, Oakdene, Johannesburg South",Johannesburg South,-26.2673333333,28.0511666667,0,0,0
Milky Lane,Ice Cream,2.7,Average,11,R,50,1,"Clearwater Mall, Strubens Valley, Roodeport",Roodepoort,-26.1280840384,27.9047182202,0,0,0
Smooch,"Desserts, Ice Cream, Frozen Yogurt",2.9,Average,7,R,100,2,"East Rand Mall, Boksburg",East Rand,-26.1811570000,28.2394750000,0,0,0
Milky Lane,Ice Cream,3.0,Average,3,R,50,1,"Key West Mall, Krugersdorp",West Rand,-26.0884833333,27.7805416667,0,0,0
Smooch,"Desserts, Ice Cream, Frozen Yogurt",3.0,Average,7,R,100,2,"The Glen Shopping Centre, Oakdene, Johannesburg South",Johannesburg South,-26.2687210000,28.0513990000,0,0,0
Milky Lane,Ice Cream,3.0,Average,4,R,50,1,"Carnival City, Brakpan",East Rand,-26.2574740000,28.3157990000,0,0,0
Sweet Bake Shop,"Bakery, Desserts",3.0,Average,1,R,80,1,"Summerfield Shopping Centre, Atlasville, East Rand",East Rand,-26.1601666667,28.2800000000,0,0,0
Cups & Cones,"Desserts, Ice Cream, Frozen Yogurt",3.0,Average,4,R,50,1,"Trade Route Mall, Lenasia",Soweto,-26.3260950000,27.8666710000,0,0,0
Myshake Milkshake Bar,"Ice Cream, Beverages",3.1,Average,5,R,50,1,Rosebank,Johannesburg,-26.1437710000,28.0405650000,0,0,0
The Knickerbocker Ice Cream Company,"Desserts, Bakery",3.2,Average,6,R,100,2,Fourways,Sandton,-26.0199590000,28.0074290000,0,0,0
Smooch,"Desserts, Ice Cream, Frozen Yogurt",3.2,Average,12,R,100,2,"Lifestyle Garden Centre, Randpark Ridge",Randburg,-26.0976090000,27.9421670000,0,0,0
Yogiberry,"Cafe, Desserts, Ice Cream, Frozen Yogurt",3.2,Average,11,R,100,2,"Maboneng Precinct, City & Suburban ",Inner City,-26.2042140000,28.0578990000,0,0,0
Sno Yo,"Frozen Yogurt, Beverages, Desserts",3.2,Average,6,R,90,1,Bedfordview,East Rand,-26.1843890000,28.1360710000,0,0,0
Filo Yoghurt,"Desserts, Frozen Yogurt",3.2,Average,7,R,80,1,"Victory Park Shopping Centre, Parkhurst",Johannesburg,-26.1371630000,28.0081570000,0,0,0
A Slice of Heaven,"Bakery, Desserts",3.3,Average,10,R,60,1,"Linksfield Terrace, Linksfield",Johannesburg,-26.1486666667,28.1286666667,0,0,0
Haagen Dazs,"Desserts, Ice Cream",3.4,Average,29,R,100,2,"The Zone, Rosebank, Sandton",Johannesburg,-26.1453970000,28.0434240000,0,0,0
Tart Patisserie,"Patisserie, Desserts, Bakery",3.4,Average,22,R,100,2,"The Leaping Frog Shopping Centre, Fourways, Sandton",Sandton,-26.0098333333,28.0128333333,0,0,0
Milky Lane,Ice Cream,3.4,Average,25,R,50,1,"Montecasino, Fourways",Sandton,-26.0260000000,28.0103333333,0,0,0
Milky Lane,Ice Cream,3.4,Average,21,R,50,1,"Cresta Shopping Centre, Cresta",Randburg,-26.1313333333,27.9758333333,0,0,0
Ice Cream Sunday,"Ice Cream, Desserts",3.4,Average,9,R,80,1,Bramley,Johannesburg,-26.1262470000,28.0812480000,0,0,0
Brown Sugar,Desserts,3.4,Average,10,R,50,1,"Trade Route Mall, Lenasia",Soweto,-26.3260950000,27.8666710000,0,0,0
Angel Berry,Desserts,3.4,Average,12,R,0,1,Kyalami,Midrand,-26.0024527894,28.0757392198,0,0,0
Village Fair,"Bakery, Desserts",3.4,Average,9,R,100,2,Greenside,Johannesburg,-26.1475000000,28.0120000000,0,0,0
Cupcake Boutique,"Bakery, Desserts",3.5,Good,28,R,50,1,"Lonehill Shopping Centre, Lonehill",Sandton,-26.0136670000,28.0269410000,0,0,0
Cocobel,Desserts,3.5,Good,17,R,60,1,"Maboneng Precinct, City & Suburban ",Inner City,-26.2035310000,28.0606730000,0,0,0
Van de Waffle,"Cafe, Desserts, Belgian, Beverages, Ice Cream",3.6,Good,27,R,100,2,"The Zone, Rosebank, Sandton",Johannesburg,0.0000000000,0.0000000000,0,0,0
Haagen Dazs,"Desserts, Ice Cream",3.6,Good,35,R,100,2,"Melrose Arch, Melrose ",Sandton,-26.1335000000,28.0681666667,0,0,0
Cinnabon,"Desserts, Bakery",3.6,Good,19,R,100,2,"Mall of Africa, Midrand",Midrand,-26.0159970000,28.1050070000,0,0,0
Cinnabon,"Desserts, Bakery",3.6,Good,25,R,100,2,Killarney,Sandton,-26.1663333333,28.0548333333,0,0,0
Marcel's,"Desserts, Ice Cream, Frozen Yogurt",3.6,Good,24,R,100,2,"Clearwater Mall, Strubens Valley, Roodeport",Roodepoort,-26.1280939719,27.9047752172,0,0,0
Haagen Dazs,"Desserts, Ice Cream",3.6,Good,16,R,100,2,Hyde Park,Sandton,-26.1251666667,28.0335000000,0,0,0
Patisserie Belle,"Cafe, Desserts, Patisserie",3.7,Good,28,R,300,4,"Randridge Mall, Randpark Ridge, Randburg",Randburg,-26.1008540000,27.9410850000,0,0,0
Belle's Patisserie,"Cafe, Patisserie, Desserts",3.8,Good,167,R,300,4,"BluBird Shopping Centre, Birnam",Sandton,-26.1295000000,28.0651666667,0,0,0
The Moody Cow,"Cafe, Desserts",3.8,Good,23,R,100,2,"Clearwater Mall, Strubens Valley, Roodeport",Roodepoort,-26.1272810000,27.9046840000,0,0,0
Château Gâteaux Patisserie,"Patisserie, Desserts, Bakery",3.8,Good,38,R,150,2,"Riverside Shopping Center, Bryanston",Sandton,-26.0587580000,28.0469420000,0,0,0
Pureberry Juice Bar,"Frozen Yogurt, Beverages, Juices",3.8,Good,50,R,70,1,"Bryanston Shopping Centre, Bryanston",Sandton,-26.0748570000,28.0278600000,0,0,0
Von Pickartz Belgian Waffles,"Desserts, Belgian",3.8,Good,31,R,80,1,City and Suburban,Inner City,-26.2070800000,28.0318420000,0,0,0
La Cremosa,Ice Cream,3.8,Good,23,R,60,1,Dainfern,Midrand,-25.9900000000,28.0100000000,0,0,0
Melt Chocolaterie,"Bakery, Desserts",4.0,Very Good,103,R,150,2,"Nicolway Shopping Centre, Bryanston",Sandton,-26.0526666667,28.0203333333,0,0,0
Sally Williams Luxury Ice Cream,Ice Cream,4.0,Very Good,38,R,60,1,"Nelson Mandela Square, Sandown",Sandton,-26.0668560000,28.1141370000,0,0,0
Fabb Cafe & Gelato,"Cafe, Ice Cream",4.0,Very Good,31,R,0,1,Parkhurst,Johannesburg,-26.1385980000,28.0177970000,0,0,0
Château Gâteaux Patisserie,"Patisserie, Desserts, Bakery",4.3,Very Good,154,R,150,2,"Thrupps Illovo Centre, Illovo",Sandton,-26.1296666667,28.0495000000,0,0,0
Paul's Homemade Ice Cream,Desserts,4.4,Very Good,87,R,90,1,"The Zone, Rosebank, Sandton",Johannesburg,-26.1453970000,28.0434240000,0,0,0
Wakaberry,"Desserts, Ice Cream, Frozen Yogurt",0,Not rated,3,R,80,1,"Trinity Shopping Centre, Randpark Ridge",Randburg,-26.0918510000,27.9377000000,0,0,0
Wakaberry,"Desserts, Ice Cream, Frozen Yogurt",0,Not rated,1,R,80,1,"Montecasino, Fourways",Sandton,-26.0265000000,28.0168333333,0,0,0
Angel Berry,Desserts,0,Not rated,2,R,0,1,"Mall of Africa, Midrand",Midrand,-26.0159780000,28.1071250000,0,0,0
Smooch,"Desserts, Ice Cream, Frozen Yogurt",0,Not rated,2,R,100,2,"Signet Terrace Shopping Center, Lenasia",Soweto,-26.3154400000,27.8295800000,0,0,0
Bella & Boo Natural Frozen Yoghurt,"Desserts, Ice Cream",0,Not rated,1,R,80,1,Parkview,Johannesburg,-26.1603110000,28.0265220000,0,0,0
The Knickerbocker Ice Cream Company,"Desserts, Bakery",0,Not rated,1,R,100,2,"The Stables Village Market, Chartwell",Sandton,-25.9952030000,27.9806900000,0,0,0
Wakaberry,"Desserts, Ice Cream, Frozen Yogurt",0,Not rated,1,R,80,1,Parkmore,Sandton,-26.1005640000,28.0378280000,0,0,0
Lahore Falooda House,Desserts,0,Not rated,1,R,90,1,Fordsburg,Inner City,-26.2054580000,28.0211450000,0,0,0
Dicky's Cakes,"Desserts, Bakery",0,Not rated,1,R,80,1,Jabulani,Soweto,-26.2784460000,27.8486400000,0,0,0
Smooch,"Desserts, Ice Cream, Frozen Yogurt",0,Not rated,1,R,100,2,"The Square, Benoni",East Rand,-26.1621380000,28.3043400000,0,0,0
Deli-Cious,"Cafe, Deli, Desserts",0,Not rated,1,R,180,2,Benoni,East Rand,-26.1981430000,28.2835920000,0,0,0
Milky Lane,Ice Cream,0,Not rated,1,R,50,1,"Cradlestone Mall, Krugersdorp , West Rand",West Rand,-26.0608830000,27.8377130000,0,0,0
Designer Bites,Desserts,0,Not rated,0,R,90,1,Woodmead,Sandton,-26.0572700000,28.0892580000,0,0,0
Angel Berry,Desserts,0,Not rated,0,R,0,1,"Mall at Newmarket, Alberton",Johannesburg South,-26.2785110000,28.1260390000,0,0,0
Milky Treats,Ice Cream,0,Not rated,0,R,0,1,"Boulevard of Melville, Melville",Johannesburg,-26.1757544568,28.0003302544,0,0,0
Angel Berry,Desserts,0,Not rated,0,R,0,1,Kyalami Corner,Midrand,0.0000000000,0.0000000000,0,0,0
Dicky's Cakes,"Desserts, Bakery",0,Not rated,0,R,80,1,City and Suburban,Inner City,-26.2046440000,28.0492030000,0,0,0
La Petit Cherry,Desserts,0,Not rated,0,R,150,2,Krugersdorp,West Rand,-26.1006730000,27.7972060000,0,0,0
Dicky's Cakes,"Desserts, Bakery",0,Not rated,0,R,80,1,Marshalltown,Inner City,-26.2054290000,28.0421980000,0,0,0
Dicky's Cakes,"Desserts, Bakery",0,Not rated,0,R,80,1,Marshalltown,Inner City,-26.2045870000,28.0361610000,0,0,0
Kong,Finger Food,2.6,Average,23,R,250,3,Rosebank,Johannesburg,-26.1460240000,28.0359230000,0,0,0
Bannister Hotel & Restaurant,"Seafood, Mediterranean, South African, Desserts, Finger Food, Grill",2.7,Average,47,R,0,1,Braamfontein,Inner City,-26.1940100000,28.0345990000,0,0,0
Mash Braai House,"South African, Grill, Steak",2.7,Average,21,R,250,3,"Comaro Crossing Shopping Centre, Oakdene",Johannesburg South,-26.2656770000,28.0587390000,0,0,0
Skye Bar - Holiday Inn Sandton,Finger Food,2.8,Average,39,R,400,4,"Holiday Inn Sandton, Sandown",Sandton,-26.1043190000,28.0599270000,0,0,0
Keg and Eagle,"Finger Food, Burger, Grill",2.8,Average,22,R,380,4,Ruimsig,Roodepoort,-26.1160389094,27.8970538080,0,0,0
Riccados,"Contemporary, African, Burger, Fish and Chips, Grill, Italian, Pizza, Seafood",2.8,Average,15,R,0,1,Braamfontein,Inner City,-26.1927180000,28.0357170000,0,0,0
MonkeyBluz Restaurant & Cocktail Bar,Contemporary,2.8,Average,8,R,0,1,Rivonia,Sandton,-26.0524450000,28.0598730000,0,0,0
Domain,"African, Grill",2.9,Average,7,R,150,2,Fourways,Sandton,-26.0281530000,28.0288730000,0,0,0
Sankayi,Finger Food,2.9,Average,7,R,400,4,"90 Degrees On Rivonia, Rivonia",Sandton,-26.0710500000,28.0642000000,0,0,0
Black Cherry,Contemporary,3.0,Average,6,R,300,4,"Silverstar Hotel and Casino, Muldersdrift",West Rand,-26.0674550000,27.8285990000,0,0,0
VSP Lounge,Drinks Only,3.0,Average,5,R,200,3,Sandown,Sandton,-26.1058333333,28.0633333333,0,0,0
Bar & Lounge - Radisson Blu Hotel,Finger Food,3.0,Average,9,R,600,4,"Radisson Blu Hotel, Sandown, Sandton",Sandton,-26.1078690000,28.0588190000,0,0,0
Niche Lounge,"Finger Food, Beverages",3.0,Average,7,R,600,4,Rosebank,Johannesburg,-26.1459640000,28.0371150000,0,0,0
Grosky's Restaurant,"Seafood, Steak, American, Beverages, Burger, Desserts, Finger Food, Grill",3.1,Average,8,R,0,1,"Noordheuwel Shopping Centre, Krugersdorp",West Rand,-26.0899050000,27.8185766667,0,0,0
Elevate Roof Top Bar,"Drinks Only, Finger Food",3.1,Average,9,R,300,4,Marshalltown,Inner City,-26.2082530000,28.0410920000,0,0,0
THE Bar - The Winston Hotel,Finger Food,3.1,Average,6,R,500,4,"The Winston Hotel, Melrose, Sandton",Sandton,-26.1481570000,28.0465020000,0,0,0
Taste Lounge,South African,3.1,Average,4,R,250,3,Halfway House,Midrand,-25.9943700000,28.1264390000,0,0,0
The Cocktail Lounge & Terrace - The Airport Grand Hotel & Confer,Finger Food,3.1,Average,4,R,500,4,"The Airport Grand Hotel & Conference Centre, Boksburg, East Rand",East Rand,-26.1777730000,28.2439990000,0,0,0
The Wine Bar Restaurant,International,3.2,Average,16,R,200,3,Orlando West,Soweto,-26.2379320000,27.9031430000,0,0,0
Shikisha Um'Zimba,Cafe,3.2,Average,8,R,250,3,Birnam,Sandton,-26.1298310000,28.0676650000,0,0,0
Cocoon Lounge,Finger Food,3.2,Average,9,R,650,4,"24 Central, Sandown",Sandton,-26.1025560000,28.0559320000,0,0,0
Ikes Bar - The Reef Hotel,Finger Food,3.2,Average,1,R,500,4,"The Reef Hotel, Marshalltown",Inner City,-26.2082690000,28.0411250000,0,0,0
Mash Braai House,"South African, Grill, Steak",3.3,Average,47,R,250,3,"The Buzz Shopping Centre, Fourways, Sandton",Sandton,-26.0235060000,27.9901900000,0,0,0
Arque Champagne Crescent,"Contemporary, Continental",3.3,Average,8,R,950,4,Sandown,Sandton,-26.1090300000,28.0524410000,0,0,0
Maxim Lounge,Finger Food,3.3,Average,6,R,350,4,"Nelson Mandela Square, Sandown",Sandton,-26.1070410000,28.0542540000,0,0,0
Zuri Social Lounge,"Beverages, Grill, Mediterranean, Seafood, Sushi, Steak, Tapas",3.4,Average,52,R,200,3,"Mall of Africa, Midrand",Midrand,-26.0125190000,28.1053520000,0,0,0
Pedro Portia,"Contemporary, Mediterranean, Tapas",3.4,Average,20,R,200,3,"Cedar Square, Fourways, Sandton",Sandton,-26.0183951430,27.9999259415,0,0,0
Sir James Van Der Merwe,Finger Food,3.4,Average,22,R,180,2,"Katy's Palace Bar, Morningside",Sandton,-26.0888880000,28.0807320000,0,0,0
Melville Grill Lounge,"South African, Grill, Steak",3.4,Average,22,R,250,3,Melville,Johannesburg,-26.1756181527,28.0081274360,0,0,0
The Orbit,"Italian, Spanish",3.5,Good,100,R,0,1,Braamfontein,Inner City,-26.1934790000,28.0354990000,0,0,0
The Bar - Fairlawns Boutique Hotel & Spa,"European, Continental",3.6,Good,10,R,450,4,"Fairlawns Boutique Hotel & Spa, Morningside, Sandton",Sandton,-26.0796110000,28.0747920000,0,0,0
Metro,"European, African, Burger, Contemporary, Desserts, Fish and Chips, Grill, Italian",3.6,Good,44,R,450,4,Bryanston,Sandton,-26.0590580000,28.0227290000,0,0,0
Circle Bar - Crowne Plaza Johannesburg The Rosebank,Finger Food,3.6,Good,25,R,600,4,"Crowne Plaza Johannesburg The Rosebank, Rosebank",Johannesburg,-26.1454340000,28.0391990000,0,0,0
3Sixty Degree Liquid Lounge,Finger Food,3.7,Good,170,R,250,3,Fourways,Sandton,-26.0275450000,28.0105440000,0,0,0
L'Opulence,Tapas,3.7,Good,52,R,300,4,"Nelson Mandela Square, Sandown",Sandton,-26.1061380000,28.0552720000,0,0,0
4 PM at MESH,"Finger Food, Contemporary",3.7,Good,27,R,300,4,Rosebank,Johannesburg,-26.1435510000,28.0364920000,0,0,0
Roxannes Rum Eatery,Continental,3.9,Good,77,R,0,1,Fourways,Sandton,-26.0216900000,28.0138390000,0,0,0
Cloud 9,Middle Eastern,0,Not rated,2,R,250,3,Weltevreden Park,Roodepoort,0.0000000000,0.0000000000,0,0,0
African Vibes Cocktail Lounge,African,0,Not rated,0,R,200,3,Rosettenville,Johannesburg South,-26.2534000000,28.0510210000,0,0,0
Zuccos Cafe - Bar & Lounge,"Contemporary, Burger, Beverages, Cafe, Desserts, African, Finger Food, Fish and Chips",0,Not rated,2,R,250,3,City and Suburban,Inner City,-26.2015510000,28.0583300000,0,0,0
Urban Energy,"African, Burger, Cafe, Desserts, Finger Food, Grill, Indian, South African",0,Not rated,1,R,300,4,Marshalltown,Inner City,-26.2057560000,28.0446650000,0,0,0
Revere Lounge,Contemporary,0,Not rated,1,R,260,3,Boksburg,East Rand,-26.1802340000,28.2288370000,0,0,0
Edamini Braai Lounge,"African, Grill",0,Not rated,2,R,0,1,Halfway House,Midrand,-26.0053770000,28.1215390000,0,0,0
Platinum Lounge,"Contemporary, African",0,Not rated,1,R,300,4,North Riding,Randburg,-26.0164230000,27.9412020000,0,0,0
Gushima Lifestyle Cafe,"African, Contemporary",0,Not rated,2,R,0,1,Halfway House,Midrand,-25.9880590000,28.1317130000,0,0,0
La Cueva Cocktail Lounge,Finger Food,0,Not rated,1,R,200,3,Bryanston,Sandton,-26.0488370000,28.0202960000,0,0,0
Industry Bar - Lounge,Finger Food,0,Not rated,1,R,380,4,City and Suburban,Inner City,-26.2038580000,28.0613910000,0,0,0
White City Restaurant & Lounge,Contemporary,0,Not rated,0,R,120,2,Jabulani,Soweto,-26.2453430000,27.8714500000,0,0,0
h Lounge Bar,Contemporary,0,Not rated,1,R,100,2,Highlands,Johannesburg,-26.1487390000,28.0776410000,0,0,0
La Musa,"African, Grill",0,Not rated,2,R,260,3,City and Suburban,Inner City,-26.2025730000,28.0603660000,0,0,0
Danish Lounge,"African, South African, Cafe",0,Not rated,1,R,140,2,Klipspruit,Soweto,-26.2443070000,27.9449470000,0,0,0
One Up,Finger Food,0,Not rated,0,R,300,4,"Design Quarter, Fourways",Sandton,-26.0306070000,28.0111240000,0,0,0
Ditsaleng,African,0,Not rated,0,R,300,4,Klipspruit,Soweto,-26.2902660000,27.8537990000,0,0,0
Chill-in-out Malume,South African,0,Not rated,0,R,250,3,Klipspruit,Soweto,-26.2651620000,27.8018240000,0,0,0
Options Lounge,African,0,Not rated,0,R,200,3,Krugersdorp,West Rand,-26.1021330000,27.7757160000,0,0,0
Meat and Mingle,African,0,Not rated,0,R,90,1,Klipspruit,Soweto,-26.2682910000,27.8656300000,0,0,0
NM DK Lounge,South African,0,Not rated,0,R,160,2,Klipspruit,Soweto,-26.2434810000,27.9448040000,0,0,0
Stones Fourways,Drinks Only,2.8,Average,15,R,250,3,"Pineslopes Shopping Centre, Fourways",Sandton,-26.0216940000,28.0156670000,0,0,0
Nicci Beach,Finger Food,2.8,Average,11,R,600,4,Boksburg,East Rand,-26.1748420000,28.2437780000,0,0,0
New York Club,Drinks Only,3.0,Average,6,R,500,4,Fourways,Sandton,-26.0247350000,27.9893200000,0,0,0
Taboo Night Club,Drinks Only,3.1,Average,27,R,650,4,"24 Central, Sandown",Sandton,-26.1015910000,28.0564280000,0,0,0
Harem,Drinks Only,3.1,Average,7,R,700,4,"Design District Centre, Rosebank",Johannesburg,-26.1503620000,28.0337510000,0,0,0
